Date,Open,High,Low,Close,Adj Close,Volume
2017-01-03,69.02999877929688,69.02999877929688,68.08999633789062,68.61000061035156,68.45170593261719,156700
2017-01-04,68.44999694824219,68.94999694824219,68.16000366210938,68.66000366210938,68.50159454345703,112900
2017-01-05,68.0,68.63999938964844,67.94000244140625,68.45999908447266,68.30205535888672,108500
2017-01-06,68.29000091552734,69.16999816894531,68.29000091552734,69.1500015258789,68.99046325683594,117000
2017-01-09,69.43000030517578,69.43000030517578,68.69999694824219,69.12999725341797,68.97050476074219,142300
2017-01-10,69.1500015258789,69.66000366210938,69.0999984741211,69.26000213623047,69.10021209716797,73400
2017-01-11,67.5999984741211,68.05999755859375,65.58999633789062,67.87999725341797,67.723388671875,728000
2017-01-12,68.20999908447266,69.91999816894531,68.19999694824219,69.55999755859375,69.3995132446289,910800
2017-01-13,68.87999725341797,69.5,68.68000030517578,69.06999969482422,68.91064453125,441000
2017-01-17,68.98999786376953,69.12000274658203,67.66999816894531,68.19000244140625,68.03267669677734,231800
2017-01-18,68.3499984741211,69.26000213623047,68.19000244140625,68.87999725341797,68.72108459472656,305700
2017-01-19,68.08000183105469,69.6500015258789,67.80000305175781,69.4800033569336,69.3197021484375,278900
2017-01-20,69.88999938964844,70.43000030517578,69.26000213623047,70.13999938964844,69.97817993164062,180300
2017-01-23,69.27999877929688,69.62000274658203,68.52999877929688,69.37000274658203,69.2099609375,324400
2017-01-24,69.02999877929688,69.26000213623047,68.2699966430664,68.91999816894531,68.76099395751953,196500
2017-01-25,69.0999984741211,70.04000091552734,69.05000305175781,69.63999938964844,69.47933197021484,196100
2017-01-26,69.47000122070312,69.79000091552734,69.25,69.6500015258789,69.48931121826172,94300
2017-01-27,69.86000061035156,69.98999786376953,69.5,69.7699966430664,69.6090316772461,181300
2017-01-30,69.63999938964844,70.19000244140625,69.19999694824219,69.62999725341797,69.46935272216797,190400
2017-01-31,69.81999969482422,70.48999786376953,69.66000366210938,70.18000030517578,70.0180892944336,188000
2017-02-01,70.62000274658203,70.83999633789062,69.51000213623047,69.7300033569336,69.56912994384766,204700
2017-02-02,69.51000213623047,70.30000305175781,69.36000061035156,69.93000030517578,69.76866149902344,101800
2017-02-03,70.36000061035156,70.81999969482422,70.22000122070312,70.44999694824219,70.28746032714844,158800
2017-02-06,69.79000091552734,69.94000244140625,67.69999694824219,67.75,67.59369659423828,546600
2017-02-07,67.97000122070312,68.86000061035156,67.94000244140625,68.18000030517578,68.02269744873047,153900
2017-02-08,67.81999969482422,68.08999633789062,67.18000030517578,67.31999969482422,67.16468811035156,190100
2017-02-09,67.61000061035156,68.25,67.30999755859375,68.19999694824219,68.04264831542969,152800
2017-02-10,68.30999755859375,69.20999908447266,68.30999755859375,68.83999633789062,68.6811752319336,160400
2017-02-13,69.08999633789062,69.13999938964844,68.47000122070312,68.81999969482422,68.66122436523438,163600
2017-02-14,68.87999725341797,69.47000122070312,68.81999969482422,69.37000274658203,69.2099609375,133500
2017-02-15,68.58000183105469,69.30000305175781,68.44000244140625,68.97000122070312,68.81088256835938,139800
2017-02-16,68.79000091552734,70.56999969482422,67.83000183105469,70.30999755859375,70.14778137207031,280600
2017-02-17,69.87000274658203,69.95999908447266,68.22000122070312,69.04000091552734,68.8807144165039,210100
2017-02-21,69.29000091552734,70.0,69.2300033569336,69.9800033569336,69.81855010986328,240900
2017-02-22,69.5,69.88999938964844,69.23999786376953,69.3499984741211,69.19000244140625,265500
2017-02-23,69.25,69.48999786376953,68.98999786376953,69.37999725341797,69.37999725341797,182700
2017-02-24,69.2699966430664,69.48999786376953,68.36000061035156,69.33999633789062,69.33999633789062,173600
2017-02-27,69.0,69.38999938964844,68.77999877929688,69.30000305175781,69.30000305175781,247400
