Date,Open,High,Low,Close,Adj Close,Volume
2022-11-11,15.5,17.049999237060547,12.0,12.880000114440918,12.880000114440918,1841100
2022-11-14,14.680000305175781,14.949999809265137,12.600000381469727,13.350000381469727,13.350000381469727,1490300
2022-11-15,14.399999618530273,15.270000457763672,13.739999771118164,14.109999656677246,14.109999656677246,1678000
2022-11-16,13.609999656677246,13.899999618530273,11.017000198364258,11.390000343322754,11.390000343322754,468900
2022-11-17,12.010000228881836,15.699999809265137,11.800000190734863,14.920000076293945,14.920000076293945,1942900
2022-11-18,15.010000228881836,15.359999656677246,12.600000381469727,13.130000114440918,13.130000114440918,1038200
2022-11-21,12.600000381469727,13.15999984741211,12.199999809265137,12.4399995803833,12.4399995803833,298800
2022-11-22,12.0,12.260000228881836,11.23900032043457,11.350000381469727,11.350000381469727,423200
2022-11-23,12.0,12.100000381469727,11.149999618530273,11.470000267028809,11.470000267028809,293300
2022-11-25,11.600000381469727,11.880000114440918,11.1899995803833,11.640000343322754,11.640000343322754,124300
2022-11-28,12.220000267028809,12.800000190734863,12.020000457763672,12.399999618530273,12.399999618530273,607300
2022-11-29,13.5,13.789999961853027,12.020000457763672,12.75,12.75,1110700
2022-11-30,13.979999542236328,15.800000190734863,13.199999809265137,15.229999542236328,15.229999542236328,1493100
2022-12-01,14.789999961853027,16.1200008392334,14.649999618530273,15.829999923706055,15.829999923706055,960800
2022-12-02,15.220000267028809,18.8799991607666,14.850000381469727,17.690000534057617,17.690000534057617,2141800
2022-12-05,18.600000381469727,18.610000610351562,15.100000381469727,15.369999885559082,15.369999885559082,1154100
2022-12-06,15.619999885559082,16.0,14.380999565124512,15.880000114440918,15.880000114440918,580800
2022-12-07,15.199999809265137,15.380000114440918,14.329999923706055,14.890000343322754,14.890000343322754,381600
2022-12-08,16.0,17.200000762939453,15.789999961853027,16.600000381469727,16.600000381469727,1029200
2022-12-09,16.3700008392334,16.579999923706055,16.209999084472656,16.540000915527344,16.540000915527344,141900
2022-12-12,15.399999618530273,16.59000015258789,15.350000381469727,16.59000015258789,16.59000015258789,336100
2022-12-13,16.889999389648438,17.7549991607666,16.600000381469727,17.399999618530273,17.399999618530273,365900
