title,datetime,link,Negative,Neutral,Positive,Compound
Lined up for 2017 Kochi. Reloaded,2017-01-02 00:00:00,https://news.google.com/./articles/CBMiZ2h0dHBzOi8vd3d3Lm5ld2luZGlhbmV4cHJlc3MuY29tL2NpdGllcy9rb2NoaS8yMDE3L2phbi8wMi9saW5lZC11cC1mb3ItMjAxNy1rb2NoaS1yZWxvYWRlZC0xNTU1MDg5Lmh0bWzSAWZodHRwczovL3d3dy5uZXdpbmRpYW5leHByZXNzLmNvbS9jaXRpZXMva29jaGkvMjAxNy9qYW4vMDIvbGluZWQtdXAtZm9yLTIwMTcta29jaGktcmVsb2FkZWQtMTU1NTA4OS5hbXA?hl=en-US&gl=US&ceid=US%3Aen,0.0,1.0,0.0,0.0
Cognizant eyes $1.5-billion revenue from TriZetto,2017-01-03 00:00:00,https://news.google.com/./articles/CBMieGh0dHBzOi8vd3d3LmJ1c2luZXNzLXN0YW5kYXJkLmNvbS9hcnRpY2xlL2NvbXBhbmllcy9jb2duaXphbnQtZXllcy0xLTUtYmlsbGlvbi1yZXZlbnVlLWZyb20tdHJpemV0dG8tMTE3MDEwMjAwNzgyXzEuaHRtbNIBfGh0dHBzOi8vd2FwLmJ1c2luZXNzLXN0YW5kYXJkLmNvbS9hcnRpY2xlLWFtcC9jb21wYW5pZXMvY29nbml6YW50LWV5ZXMtMS01LWJpbGxpb24tcmV2ZW51ZS1mcm9tLXRyaXpldHRvLTExNzAxMDIwMDc4Ml8xLmh0bWw?hl=en-US&gl=US&ceid=US%3Aen,0.0,1.0,0.0,0.0
The Home Depot's Michelle Livingstone on why orange is the new ...,2017-01-03 00:00:00,https://news.google.com/./articles/CBMibmh0dHBzOi8vd3d3LmRjdmVsb2NpdHkuY29tL2FydGljbGVzLzI4NDg2LXRoZS1ob21lLWRlcG90LXMtbWljaGVsbGUtbGl2aW5nc3RvbmUtb24td2h5LW9yYW5nZS1pcy10aGUtbmV3LWdyZWVu0gEA?hl=en-US&gl=US&ceid=US%3Aen,0.0,1.0,0.0,0.0
Key For Partners: 10 Business-Friendly Features In Intel's Core vPro ...,2017-01-03 00:00:00,https://news.google.com/./articles/CBMikQFodHRwczovL3d3dy5jcm4uY29tL3NsaWRlLXNob3dzL2NvbXBvbmVudHMtcGVyaXBoZXJhbHMvMzAwMDgzMjYzL2tleS1mb3ItcGFydG5lcnMtMTAtYnVzaW5lc3MtZnJpZW5kbHktZmVhdHVyZXMtaW4taW50ZWxzLWNvcmUtdnByby1wcm9jZXNzb3IuaHRt0gEA?hl=en-US&gl=US&ceid=US%3Aen,0.0,0.565,0.435,0.7506
Did Israel assassinate JFK?,2017-01-03 00:00:00,https://news.google.com/./articles/CBMiRmh0dHBzOi8vZW4uZGFpbHlwYWtpc3Rhbi5jb20ucGsvMDMtSmFuLTIwMTcvZGlkLWlzcmFlbC1hc3Nhc3NpbmF0ZS1qZmvSAVJodHRwczovL2VuLmRhaWx5cGFraXN0YW4uY29tLnBrLzAzLUphbi0yMDE3L2RpZC1pc3JhZWwtYXNzYXNzaW5hdGUtamZrP3ZlcnNpb249YW1w?hl=en-US&gl=US&ceid=US%3Aen,0.0,1.0,0.0,0.0
"Government Says Customers Can Refuse to Pay Service Charge, Restaurants React",2017-01-04 00:00:00,https://news.google.com/./articles/CBMiY2h0dHBzOi8vZm9vZC5uZHR2LmNvbS9mb29kLWRyaW5rcy9nb3Zlcm5tZW50LXNheXMtZG9udC1wYXktc2VydmljZS1jaGFyZ2UtcmVzdGF1cmFudHMtcmVhY3QtMTY0NDQ3N9IBaWh0dHBzOi8vZm9vZC5uZHR2LmNvbS9mb29kLWRyaW5rcy9nb3Zlcm5tZW50LXNheXMtZG9udC1wYXktc2VydmljZS1jaGFyZ2UtcmVzdGF1cmFudHMtcmVhY3QtMTY0NDQ3Ny9hbXAvMQ?hl=en-US&gl=US&ceid=US%3Aen,0.426,0.574,0.0,-0.6369
Tech Mahindra creates Saudi Arabian joint venture with Al Fozan Group,2017-01-04 00:00:00,https://news.google.com/./articles/CBMijQFodHRwczovL2Vjb25vbWljdGltZXMuaW5kaWF0aW1lcy5jb20vdGVjaC9pdGVzL3RlY2gtbWFoaW5kcmEtY3JlYXRlcy1zYXVkaS1hcmFiaWFuLWpvaW50LXZlbnR1cmUtd2l0aC1hbC1mb3phbi1ncm91cC9hcnRpY2xlc2hvdy81NjMzOTk5MC5jbXPSAYgBaHR0cHM6Ly9tLmVjb25vbWljdGltZXMuY29tL3RlY2gvaXRlcy90ZWNoLW1haGluZHJhLWNyZWF0ZXMtc2F1ZGktYXJhYmlhbi1qb2ludC12ZW50dXJlLXdpdGgtYWwtZm96YW4tZ3JvdXAvYW1wX2FydGljbGVzaG93LzU2MzM5OTkwLmNtcw?hl=en-US&gl=US&ceid=US%3Aen,0.0,0.738,0.262,0.4939
Surprised to find young IITians having IIM in minds: Sundar Pichai,2017-01-05 00:00:00,https://news.google.com/./articles/CBMijQFodHRwczovL2Vjb25vbWljdGltZXMuaW5kaWF0aW1lcy5jb20vdGVjaC9pbnRlcm5ldC9zdXJwcmlzZWQtdG8tZmluZC15b3VuZy1paXRpYW5zLWhhdmluZy1paW0taW4tbWluZHMtc3VuZGFyLXBpY2hhaS9hcnRpY2xlc2hvdy81NjM1NTU5My5jbXPSAYgBaHR0cHM6Ly9tLmVjb25vbWljdGltZXMuY29tL3RlY2gvaW50ZXJuZXQvc3VycHJpc2VkLXRvLWZpbmQteW91bmctaWl0aWFucy1oYXZpbmctaWltLWluLW1pbmRzLXN1bmRhci1waWNoYWkvYW1wX2FydGljbGVzaG93LzU2MzU1NTkzLmNtcw?hl=en-US&gl=US&ceid=US%3Aen,0.0,0.714,0.286,0.4215
Accommodating mental health issues in the workplace,2017-01-05 00:00:00,https://news.google.com/./articles/CBMiV2h0dHBzOi8vd3d3LmJlbmVmaXRuZXdzLmNvbS9vcGluaW9uL2FjY29tbW9kYXRpbmctbWVudGFsLWhlYWx0aC1pc3N1ZXMtaW4tdGhlLXdvcmtwbGFjZdIBAA?hl=en-US&gl=US&ceid=US%3Aen,0.0,1.0,0.0,0.0
Why TV Riches Aren't Enough to Keep College Football Alive Anymore,2017-01-05 00:00:00,https://news.google.com/./articles/CBMidWh0dHBzOi8vd3d3LmJsb29tYmVyZy5jb20vbmV3cy9mZWF0dXJlcy8yMDE3LTAxLTA1L3doeS10di1yaWNoZXMtYXJlbi10LWVub3VnaC10by1rZWVwLWNvbGxlZ2UtZm9vdGJhbGwtYWxpdmUtYW55bW9yZdIBAA?hl=en-US&gl=US&ceid=US%3Aen,0.0,0.366,0.634,0.9081
