title,datetime,link,Negative,Neutral,Positive,Compound
Beloved goats facing homelessness,2017-01-06 00:00:00,https://news.google.com/./articles/CBMiR2h0dHBzOi8vd3d3Lm10YWlyeW5ld3MuY29tL25ld3MvNDcyODIvYmVsb3ZlZC1nb2F0cy1mYWNpbmctaG9tZWxlc3NuZXNz0gEA?hl=en-US&gl=US&ceid=US%3Aen,0.0,0.349,0.651,0.765
Police warn of traffic ticket scam,2017-01-06 00:00:00,https://news.google.com/./articles/CBMiSGh0dHBzOi8vd3d3Lm10YWlyeW5ld3MuY29tL25ld3MvNDcyODUvcG9saWNlLXdhcm4tb2YtdHJhZmZpYy10aWNrZXQtc2NhbdIBAA?hl=en-US&gl=US&ceid=US%3Aen,0.732,0.268,0.0,-0.8481
Meet 'Baby New Year' of Mount Airy,2017-01-08 00:00:00,https://news.google.com/./articles/CBMiRmh0dHBzOi8vd3d3Lm10YWlyeW5ld3MuY29tL25ld3MvNDczMjcvbWVldC1iYWJ5LW5ldy15ZWFyLW9mLW1vdW50LWFpcnnSAQA?hl=en-US&gl=US&ceid=US%3Aen,0.0,1.0,0.0,0.0
Local woman jailed after Carroll chase,2017-01-10 00:00:00,https://news.google.com/./articles/CBMiTGh0dHBzOi8vd3d3Lm10YWlyeW5ld3MuY29tL25ld3MvNDczODAvbG9jYWwtd29tYW4tamFpbGVkLWFmdGVyLWNhcnJvbGwtY2hhc2XSAQA?hl=en-US&gl=US&ceid=US%3Aen,0.0,1.0,0.0,0.0
National Guard gets new 2-star general,2017-01-27 00:00:00,https://news.google.com/./articles/CBMiTGh0dHBzOi8vd3d3Lm10YWlyeW5ld3MuY29tL25ld3MvNDc4MTMvbmF0aW9uYWwtZ3VhcmQtZ2V0cy1uZXctMi1zdGFyLWdlbmVyYWzSAQA?hl=en-US&gl=US&ceid=US%3Aen,0.0,1.0,0.0,0.0
Two new officers join city force,2017-02-01 00:00:00,https://news.google.com/./articles/CBMiRmh0dHBzOi8vd3d3Lm10YWlyeW5ld3MuY29tL25ld3MvNDc5NTkvdHdvLW5ldy1vZmZpY2Vycy1qb2luLWNpdHktZm9yY2XSAQA?hl=en-US&gl=US&ceid=US%3Aen,0.0,0.595,0.405,0.5267
Local man has ties to Super Bowl coach,2017-02-03 00:00:00,https://news.google.com/./articles/CBMiTGh0dHBzOi8vd3d3Lm10YWlyeW5ld3MuY29tL25ld3MvNDgwMzYvbG9jYWwtbWFuLWhhcy10aWVzLXRvLXN1cGVyLWJvd2wtY29hY2jSAQA?hl=en-US&gl=US&ceid=US%3Aen,0.0,0.424,0.576,0.8316
Surry Central assistant principal arrested,2017-02-07 00:00:00,https://news.google.com/./articles/CBMiXWh0dHBzOi8vd3d3Lm10YWlyeW5ld3MuY29tL25ld3MvNDgxMjIvc3VycnktY2VudHJhbC1hc3Npc3RhbnQtcHJpbmNpcGFsLWFycmVzdGVkLXRoaXMtbW9ybmluZ9IBAA?hl=en-US&gl=US&ceid=US%3Aen,0.487,0.513,0.0,-0.5859
Arts Ball to feature Band of Oz,2017-02-13 00:00:00,https://news.google.com/./articles/CBMiRWh0dHBzOi8vd3d3Lm10YWlyeW5ld3MuY29tL25ld3MvNDgzMTAvYXJ0cy1iYWxsLXRvLWZlYXR1cmUtYmFuZC1vZi1vetIBAA?hl=en-US&gl=US&ceid=US%3Aen,0.0,1.0,0.0,0.0
Driver in weekend wreck has 12 DWI convictions,2017-02-14 00:00:00,https://news.google.com/./articles/CBMiXGh0dHBzOi8vd3d3Lm10YWlyeW5ld3MuY29tL25ld3MvNDgzMjYvZHJpdmVyLWNoYXJnZWQtaW4td2Vla2VuZC13cmVjay1oYXMtMTItZHdpLWNvbnZpY3Rpb25z0gEA?hl=en-US&gl=US&ceid=US%3Aen,0.766,0.234,0.0,-0.8957
Local leader excited about economy,2017-02-17 00:00:00,https://news.google.com/./articles/CBMiSGh0dHBzOi8vd3d3Lm10YWlyeW5ld3MuY29tL25ld3MvNDg0MjkvbG9jYWwtbGVhZGVyLWV4Y2l0ZWQtYWJvdXQtZWNvbm9tedIBAA?hl=en-US&gl=US&ceid=US%3Aen,0.0,0.366,0.634,0.7351
Portland Chamber celebrates successful 2016,2017-02-22 00:00:00,https://news.google.com/./articles/CBMic2h0dHBzOi8vd3d3LnRlbm5lc3NlYW4uY29tL3N0b3J5L25ld3MvbG9jYWwvc3VtbmVyLzIwMTcvMDIvMjIvcG9ydGxhbmQtY2hhbWJlci1jZWxlYnJhdGVzLXN1Y2Nlc3NmdWwtMjAxNi85ODI1MTY0OC_SAQA?hl=en-US&gl=US&ceid=US%3Aen,0.0,0.133,0.867,0.9432
Flat Rock School fire survivors tell their stories,2017-02-22 00:00:00,https://news.google.com/./articles/CBMiWGh0dHBzOi8vd3d3Lm10YWlyeW5ld3MuY29tL25ld3MvNDg1NzAvZmxhdC1yb2NrLXNjaG9vbC1maXJlLXN1cnZpdm9ycy10ZWxsLXRoZWlyLXN0b3JpZXPSAQA?hl=en-US&gl=US&ceid=US%3Aen,0.297,0.391,0.312,0.0516
Funeral home theft nets suspended term,2017-02-23 00:00:00,https://news.google.com/./articles/CBMiTGh0dHBzOi8vd3d3Lm10YWlyeW5ld3MuY29tL25ld3MvNDg1OTIvZnVuZXJhbC1ob21lLXRoZWZ0LW5ldHMtc3VzcGVuZGVkLXRlcm3SAQA?hl=en-US&gl=US&ceid=US%3Aen,0.655,0.345,0.0,-0.8225
