title,datetime,link,Negative,Neutral,Positive,Compound
Athletic leisure wear a natural fit for NASCAR driver Danica Patrick's ...,2017-01-03 00:00:00,https://news.google.com/./articles/CBMiiwFodHRwczovL3d3dy5lc3BuLmNvbS9lc3Budy9saWZlLXN0eWxlL2FydGljbGUvMTg0MDIxNzEvYXRobGV0aWMtbGVpc3VyZS13ZWFyLW5hdHVyYWwtZml0LW5hc2Nhci1kcml2ZXItZGFuaWNhLXBhdHJpY2std2Fycmlvci1jbG90aGluZy1saW5l0gEA?hl=en-US&gl=US&ceid=US%3Aen,0.0,0.467,0.533,0.8402
A storage bubble? High investment in nascent industry sows fears of ...,2017-01-03 00:00:00,https://news.google.com/./articles/CBMic2h0dHBzOi8vd3d3LnV0aWxpdHlkaXZlLmNvbS9uZXdzL2Etc3RvcmFnZS1idWJibGUtaGlnaC1pbnZlc3RtZW50LWluLW5hc2NlbnQtaW5kdXN0cnktc293cy1mZWFycy1vZi1hLWJhdHRlLzQzMjEyMS_SAQA?hl=en-US&gl=US&ceid=US%3Aen,0.435,0.565,0.0,-0.7506
R-V Industries buys Genesis Packaging,2017-01-04 00:00:00,https://news.google.com/./articles/CBMiTGh0dHBzOi8vd3d3LmRhaWx5bG9jYWwuY29tLzIwMTcvMDEvMDQvci12LWluZHVzdHJpZXMtYnV5cy1nZW5lc2lzLXBhY2thZ2luZy_SAVBodHRwczovL3d3dy5kYWlseWxvY2FsLmNvbS8yMDE3LzAxLzA0L3Itdi1pbmR1c3RyaWVzLWJ1eXMtZ2VuZXNpcy1wYWNrYWdpbmcvYW1wLw?hl=en-US&gl=US&ceid=US%3Aen,0.0,1.0,0.0,0.0
Steve Nash on his friendship with Kevin Durant and what he told ...,2017-01-04 00:00:00,https://news.google.com/./articles/CBMidGh0dHA6Ly9ibG9ncy5tZXJjdXJ5bmV3cy5jb20va2F3YWthbWkvMjAxNy8wMS8wNC9zdGV2ZS1uYXNoLWZyaWVuZHNoaXAta2V2aW4tZHVyYW50LXRvbGQtbWFraW5nLWZyZWUtYWdlbnQtZGVjaXNpb24v0gEA?hl=en-US&gl=US&ceid=US%3Aen,0.0,0.51,0.49,0.7003
The underestimated danger of a breakdown of the Gulf Stream System,2017-01-04 00:00:00,https://news.google.com/./articles/CBMiemh0dHBzOi8vd3d3LnJlYWxjbGltYXRlLm9yZy9pbmRleC5waHAvYXJjaGl2ZXMvMjAxNy8wMS90aGUtdW5kZXJlc3RpbWF0ZWQtZGFuZ2VyLW9mLWEtYnJlYWtkb3duLW9mLXRoZS1ndWxmLXN0cmVhbS1zeXN0ZW0v0gEA?hl=en-US&gl=US&ceid=US%3Aen,0.824,0.176,0.0,-0.9432
NASA selects Lucy and Psyche for next Discovery missions,2017-01-04 00:00:00,https://news.google.com/./articles/CBMiVmh0dHBzOi8vd3d3LnNwYWNlZmxpZ2h0aW5zaWRlci5jb20vbWlzc2lvbnMvc29sYXItc3lzdGVtL25hc2Etc2VsZWN0cy1sdWN5LWFuZC1wc3ljaGUv0gEA?hl=en-US&gl=US&ceid=US%3Aen,0.0,1.0,0.0,0.0
Tinnitus and MS: An Annoying Combination – Multiple Sclerosis ...,2017-01-04 00:00:00,https://news.google.com/./articles/CBMiW2h0dHBzOi8vbXVsdGlwbGVzY2xlcm9zaXNuZXdzdG9kYXkuY29tL2NvbHVtbnMvMjAxNy8wMS8wNC90aW5uaXR1cy1tcy1hbm5veWluZy1jb21iaW5hdGlvbi_SAQA?hl=en-US&gl=US&ceid=US%3Aen,0.545,0.455,0.0,-0.7003
Hidden Figures True History: Behind the Real Langley Lab,2017-01-05 00:00:00,https://news.google.com/./articles/CBMiMGh0dHBzOi8vdGltZS5jb20vNDYwMjk5Ni9oaWRkZW4tZmlndXJlcy1sYW5nbGV5L9IBAA?hl=en-US&gl=US&ceid=US%3Aen,0.0,0.603,0.397,0.6808
Ira Wolfson Joins Evercore as Senior Managing Director in the ...,2017-01-05 00:00:00,https://news.google.com/./articles/CBMisAFodHRwczovL3d3dy5wcm5ld3N3aXJlLmNvbS9uZXdzLXJlbGVhc2VzL2lyYS13b2xmc29uLWpvaW5zLWV2ZXJjb3JlLWFzLXNlbmlvci1tYW5hZ2luZy1kaXJlY3Rvci1pbi10aGUtZ2xvYmFsLWluZHVzdHJpYWxzLWNvcnBvcmF0ZS1hZHZpc29yeS1wcmFjdGljZS1pbi1uZXcteW9yay0zMDAzODYwNTYuaHRtbNIBAA?hl=en-US&gl=US&ceid=US%3Aen,0.0,0.638,0.362,0.5267
Milpitas: VTA looks for input on new transit routes when BART opens in county,2017-01-06 00:00:00,https://news.google.com/./articles/CBMidGh0dHBzOi8vd3d3Lm1lcmN1cnluZXdzLmNvbS8yMDE3LzAxLzA2L21pbHBpdGFzLXZ0YS1sb29rcy1mb3ItaW5wdXQtb24tbmV3LXRyYW5zaXQtcm91dGVzLXdoZW4tYmFydC1vcGVucy1pbi1jb3VudHkv0gF4aHR0cHM6Ly93d3cubWVyY3VyeW5ld3MuY29tLzIwMTcvMDEvMDYvbWlscGl0YXMtdnRhLWxvb2tzLWZvci1pbnB1dC1vbi1uZXctdHJhbnNpdC1yb3V0ZXMtd2hlbi1iYXJ0LW9wZW5zLWluLWNvdW50eS9hbXAv?hl=en-US&gl=US&ceid=US%3Aen,0.0,1.0,0.0,0.0
"Wolverton: At CES, voice assistants assert themselves",2017-01-06 00:00:00,https://news.google.com/./articles/CBMiW2h0dHBzOi8vd3d3Lm1lcmN1cnluZXdzLmNvbS8yMDE3LzAxLzA2L3dvbHZlcnRvbi1hdC1jZXMtdm9pY2UtYXNzaXN0YW50cy1hc3NlcnQtdGhlbXNlbHZlcy_SAV9odHRwczovL3d3dy5tZXJjdXJ5bmV3cy5jb20vMjAxNy8wMS8wNi93b2x2ZXJ0b24tYXQtY2VzLXZvaWNlLWFzc2lzdGFudHMtYXNzZXJ0LXRoZW1zZWx2ZXMvYW1wLw?hl=en-US&gl=US&ceid=US%3Aen,0.0,1.0,0.0,0.0
Remembering George Michael: Lisa Stansfield Shares Memories of Singing With Him at Freddie Mercury Tribute Concert,2017-01-06 00:00:00,https://news.google.com/./articles/CBMiUGh0dHBzOi8vd3d3LmJpbGxib2FyZC5jb20vbXVzaWMvZmVhdHVyZXMvZ2VvcmdlLW1pY2hhZWwtbGlzYS1zdGFuc2ZpZWxkLTc2NDc1NTIv0gFUaHR0cHM6Ly93d3cuYmlsbGJvYXJkLmNvbS9tdXNpYy9mZWF0dXJlcy9nZW9yZ2UtbWljaGFlbC1saXNhLXN0YW5zZmllbGQtNzY0NzU1Mi9hbXAv?hl=en-US&gl=US&ceid=US%3Aen,0.0,0.764,0.236,0.5267
NASA Selects Two Missions to Explore the Early Solar System,2017-01-06 00:00:00,https://news.google.com/./articles/CBMiXWh0dHBzOi8vc3NlcnZpLm5hc2EuZ292L2FydGljbGVzL25hc2Etc2VsZWN0cy10d28tbWlzc2lvbnMtdG8tZXhwbG9yZS10aGUtZWFybHktc29sYXItc3lzdGVtL9IBAA?hl=en-US&gl=US&ceid=US%3Aen,0.0,1.0,0.0,0.0
"George Michael, Freddie Mercury & Elton John: How They Ruled the ’80s British Pop Empire",2017-01-06 00:00:00,https://news.google.com/./articles/CBMibmh0dHBzOi8vd3d3LmJpbGxib2FyZC5jb20vbXVzaWMvZmVhdHVyZXMvZ2VvcmdlLW1pY2hhZWwtZnJlZGRpZS1tZXJjdXJ5LWVsdG9uLWpvaG4tYnJpdGlzaC1wb3AtZW1waXJlLTc2NDc1NjAv0gFyaHR0cHM6Ly93d3cuYmlsbGJvYXJkLmNvbS9tdXNpYy9mZWF0dXJlcy9nZW9yZ2UtbWljaGFlbC1mcmVkZGllLW1lcmN1cnktZWx0b24tam9obi1icml0aXNoLXBvcC1lbXBpcmUtNzY0NzU2MC9hbXAv?hl=en-US&gl=US&ceid=US%3Aen,0.0,1.0,0.0,0.0
Utility regulator Tom Forese to head Arizona Corporation Commission,2017-01-06 00:00:00,https://news.google.com/./articles/CBMibGh0dHBzOi8vd3d3LnV0aWxpdHlkaXZlLmNvbS9uZXdzL3V0aWxpdHktcmVndWxhdG9yLXRvbS1mb3Jlc2UtdG8taGVhZC1hcml6b25hLWNvcnBvcmF0aW9uLWNvbW1pc3Npb24vNDMzNTA3L9IBAA?hl=en-US&gl=US&ceid=US%3Aen,0.0,1.0,0.0,0.0
WA Sen. Cantwell slams Speaker Ryan over grid cybersecurity in ...,2017-01-06 00:00:00,https://news.google.com/./articles/CBMicmh0dHBzOi8vd3d3LnV0aWxpdHlkaXZlLmNvbS9uZXdzL3dhLXNlbi1jYW50d2VsbC1zbGFtcy1zcGVha2VyLXJ5YW4tb3Zlci1ncmlkLWN5YmVyc2VjdXJpdHktaW4tZW5lcmd5LWJpbGwvNDMzNTM1L9IBAA?hl=en-US&gl=US&ceid=US%3Aen,0.375,0.625,0.0,-0.6369
Oregon PUC release guidelines for energy storage mandate,2017-01-06 00:00:00,https://news.google.com/./articles/CBMiYWh0dHBzOi8vd3d3LnV0aWxpdHlkaXZlLmNvbS9uZXdzL29yZWdvbi1wdWMtcmVsZWFzZS1ndWlkZWxpbmVzLWZvci1lbmVyZ3ktc3RvcmFnZS1tYW5kYXRlLzQzMzQ2Mi_SAQA?hl=en-US&gl=US&ceid=US%3Aen,0.0,0.652,0.348,0.4939
Annual No Pants Subway Ride hits cities around the world,2017-01-08 00:00:00,https://news.google.com/./articles/CBMiYGh0dHBzOi8vd3d3Lm1lcmN1cnluZXdzLmNvbS8yMDE3LzAxLzA4L2FubnVhbC1uby1wYW50cy1zdWJ3YXktcmlkZS1oaXRzLWNpdGllcy1hcm91bmQtdGhlLXdvcmxkL9IBZGh0dHBzOi8vd3d3Lm1lcmN1cnluZXdzLmNvbS8yMDE3LzAxLzA4L2FubnVhbC1uby1wYW50cy1zdWJ3YXktcmlkZS1oaXRzLWNpdGllcy1hcm91bmQtdGhlLXdvcmxkL2FtcC8?hl=en-US&gl=US&ceid=US%3Aen,0.0,1.0,0.0,0.0
