title,datetime,link,Negative,Neutral,Positive,Compound
"Breakaway Music Festival Brand Expands To Charlotte, North ...",2017-05-24 00:00:00,https://news.google.com/./articles/CBMiSGh0dHBzOi8vd3d3LnByd2ViLmNvbS9yZWxlYXNlcy9icmVha2F3YXkvbm9ydGhjYXJvbGluYS9wcndlYjE0MzY3MzIyLmh0bdIBAA?hl=en-US&gl=US&ceid=US%3Aen,0.0,0.41,0.59,0.802
"BRIEF-Mastercard to launch B2B hub, take minority stake in ...",2017-06-08 00:00:00,https://news.google.com/./articles/CBMiVWh0dHBzOi8vd3d3LnJldXRlcnMuY29tL2FydGljbGUvYnJpZWYtbWFzdGVyY2FyZC10by1sYXVuY2gtYjJiLWh1Yi10YWtlLWlkVVNGV04xSjUwMVTSAQA?hl=en-US&gl=US&ceid=US%3Aen,0.0,1.0,0.0,0.0
Zedd Announced as Headliner of Breakaway Music Festival Brand ...,2017-06-21 00:00:00,https://news.google.com/./articles/CBMiSGh0dHBzOi8vd3d3LnByd2ViLmNvbS9yZWxlYXNlcy9icmVha2F3YXljaGFybG90dGUvemVkZC9wcndlYjE0NDQ3MzM4Lmh0bdIBAA?hl=en-US&gl=US&ceid=US%3Aen,0.0,0.526,0.474,0.7506
Who to Watch in 2018: They're positioned to play key roles in ...,2017-12-29 00:00:00,https://news.google.com/./articles/CBMibWh0dHBzOi8vd3d3LmJpempvdXJuYWxzLmNvbS9jaGFybG90dGUvbmV3cy8yMDE3LzEyLzI5L3doby10by13YXRjaC1pbi0yMDE4LXRoZXlyZS1wb3NpdGlvbmVkLXRvLXBsYXkta2V5Lmh0bWzSAQA?hl=en-US&gl=US&ceid=US%3Aen,0.0,0.513,0.487,0.5859
Breakaway Michigan Brings in World-Class Talent to Belknap Park ...,2018-05-03 00:00:00,https://news.google.com/./articles/CBMiOGh0dHBzOi8vd3d3LnByd2ViLmNvbS9yZWxlYXNlcy8yMDE4LzA1L3Byd2ViMTU0NjM4NDAuaHRt0gEA?hl=en-US&gl=US&ceid=US%3Aen,0.0,0.603,0.397,0.6808
Breakaway Columbus Brings World-Class Talent to MAPFRE ...,2018-05-09 00:00:00,https://news.google.com/./articles/CBMiOGh0dHBzOi8vd3d3LnByd2ViLmNvbS9yZWxlYXNlcy8yMDE4LzA1L3Byd2ViMTU0NzYyODAuaHRt0gEA?hl=en-US&gl=US&ceid=US%3Aen,0.0,0.566,0.434,0.6808
"The most valuable venture-backed startups in all 50 states, including Uber, WeWork, and OfferUp",2018-06-24 00:00:00,https://news.google.com/./articles/CBMiamh0dHBzOi8vd3d3LmJ1c2luZXNzaW5zaWRlci5jb20vbW9zdC12YWx1YWJsZS12Yy1iYWNrZWQtc3RhcnR1cHMtaW4tZXZlcnktc3RhdGUtdWJlci13ZXdvcmstb2ZmZXJ1cC0yMDE4LTPSAW5odHRwczovL3d3dy5idXNpbmVzc2luc2lkZXIuY29tL21vc3QtdmFsdWFibGUtdmMtYmFja2VkLXN0YXJ0dXBzLWluLWV2ZXJ5LXN0YXRlLXViZXItd2V3b3JrLW9mZmVydXAtMjAxOC0zP2FtcA?hl=en-US&gl=US&ceid=US%3Aen,0.0,0.606,0.394,0.7351
Bain Capital Ventures Announces $1 Billion To Invest In Early And ...,2018-11-14 00:00:00,https://news.google.com/./articles/CBMihwFodHRwczovL3d3dy5wcndlYi5jb20vcmVsZWFzZXMvYmFpbl9jYXBpdGFsX3ZlbnR1cmVzX2Fubm91bmNlc18xX2JpbGxpb25fdG9faW52ZXN0X2luX2Vhcmx5X2FuZF9ncm93dGhfc3RhZ2Vfc3RhcnR1cHMvcHJ3ZWIxNTkxNjI2My5odG3SAQA?hl=en-US&gl=US&ceid=US%3Aen,0.0,1.0,0.0,0.0
Future Scope of Order To Cash Market by Popular Trends & Technological advancements to Watch Out for Near Futu,2019-01-24 00:00:00,https://news.google.com/./articles/CBMinwJodHRwczovL3d3dy5vcGVucHIuY29tL25ld3MvMTUyOTYwNC9mdXR1cmUtc2NvcGUtb2Ytb3JkZXItdG8tY2FzaC1tYXJrZXQtYnktcG9wdWxhci10cmVuZHMtdGVjaG5vbG9naWNhbC1hZHZhbmNlbWVudHMtdG8td2F0Y2gtb3V0LWZvci1uZWFyLWZ1dHVyZS1ieS1nZW5wYWN0LWFjY2VudHVyZS1zYWxlc2ZvcmNlLWF2aWR4Y2hhbmdlLW9yYWNsZS1zYXAtcGF5cGFsLWhvbGRpbmdzLWFtYXpvbi1wYXktc2tyaWxsLWxpbWl0ZWQtcGF5dS1ncm91cC1wYXl6YS1pbmdlbmljby1ncm91cC1hbGlwYXkuaHRtbNIBngJodHRwczovL3d3dy5vcGVucHIuY29tL2FtcC8xNTI5NjA0L2Z1dHVyZS1zY29wZS1vZi1vcmRlci10by1jYXNoLW1hcmtldC1ieS1wb3B1bGFyLXRyZW5kcy10ZWNobm9sb2dpY2FsLWFkdmFuY2VtZW50cy10by13YXRjaC1vdXQtZm9yLW5lYXItZnV0dXJlLWJ5LWdlbnBhY3QtYWNjZW50dXJlLXNhbGVzZm9yY2UtYXZpZHhjaGFuZ2Utb3JhY2xlLXNhcC1wYXlwYWwtaG9sZGluZ3MtYW1hem9uLXBheS1za3JpbGwtbGltaXRlZC1wYXl1LWdyb3VwLXBheXphLWluZ2VuaWNvLWdyb3VwLWFsaXBheS5odG1s?hl=en-US&gl=US&ceid=US%3Aen,0.0,0.51,0.49,0.891
The Top 50 SaaS CEOs of 2019,2019-08-05 00:00:00,https://news.google.com/./articles/CBMiP2h0dHBzOi8vd3d3LnRoZXNvZnR3YXJlcmVwb3J0LmNvbS90aGUtdG9wLTUwLXNhYXMtY2Vvcy1vZi0yMDE5L9IBAA?hl=en-US&gl=US&ceid=US%3Aen,0.0,0.435,0.565,0.3818
