title,datetime,link,Negative,Neutral,Positive,Compound
Understanding BDCs (Part 3): The Ideal BDC Equation And Diagram,2017-01-02 00:00:00,https://news.google.com/./articles/CBMiYWh0dHBzOi8vc2Vla2luZ2FscGhhLmNvbS9hcnRpY2xlLzQwMzM3MDUtdW5kZXJzdGFuZGluZy1iZGNzLXBhcnQtMy1pZGVhbC1iZGMtZXF1YXRpb24tYW5kLWRpYWdyYW3SAQA?hl=en-US&gl=US&ceid=US%3Aen,0.0,0.508,0.492,0.7783
Ares Capital Corporation Completes Acquisition of American Capital ...,2017-01-03 00:00:00,https://news.google.com/./articles/CBMigAFodHRwczovL3d3dy5idXNpbmVzc3dpcmUuY29tL25ld3MvaG9tZS8yMDE3MDEwMzAwNjMzNC9lbi9BcmVzLUNhcGl0YWwtQ29ycG9yYXRpb24tQ29tcGxldGVzLUFjcXVpc2l0aW9uLW9mLUFtZXJpY2FuLUNhcGl0YWwtTHRkLtIBAA?hl=en-US&gl=US&ceid=US%3Aen,0.0,1.0,0.0,0.0
Why These 10 Companies Turning 100 or Older in 2017 Still Matter,2017-01-03 00:00:00,https://news.google.com/./articles/CBMicGh0dHBzOi8vd3d3LmVudHJlcHJlbmV1ci5jb20vZ3Jvd2luZy1hLWJ1c2luZXNzL3doeS10aGVzZS0xMC1jb21wYW5pZXMtdHVybmluZy0xMDAtb3Itb2xkZXItaW4tMjAxNy1zdGlsbC8yODcxODPSAQA?hl=en-US&gl=US&ceid=US%3Aen,0.0,0.769,0.231,0.0516
Ivy Hill Asset Management Appointed Investment Manager of ...,2017-01-04 00:00:00,https://news.google.com/./articles/CBMimAFodHRwczovL3d3dy5idXNpbmVzc3dpcmUuY29tL25ld3MvaG9tZS8yMDE3MDEwNDAwNTM2NS9lbi9JdnktSGlsbC1Bc3NldC1NYW5hZ2VtZW50LUFwcG9pbnRlZC1JbnZlc3RtZW50LU1hbmFnZXItb2YtQW1lcmljYW4tQ2FwaXRhbC1TZW5pb3ItRmxvYXRpbmctTHRkLtIBAA?hl=en-US&gl=US&ceid=US%3Aen,0.0,0.6,0.4,0.6124
Ares adds to credit assets with acquisition of BDC,2017-01-09 00:00:00,https://news.google.com/./articles/CBMibGh0dHBzOi8vd3d3LnBpb25saW5lLmNvbS9hcnRpY2xlLzIwMTcwMTA5L1BSSU5ULzMwMTA5OTk4Ny9hcmVzLWFkZHMtdG8tY3JlZGl0LWFzc2V0cy13aXRoLWFjcXVpc2l0aW9uLW9mLWJkY9IBAA?hl=en-US&gl=US&ceid=US%3Aen,0.0,0.328,0.672,0.8481
Private Equity Stocks Are Cheap For Good Reason,2017-01-09 00:00:00,https://news.google.com/./articles/CBMiWGh0dHBzOi8vc2Vla2luZ2FscGhhLmNvbS9hcnRpY2xlLzQwMzUyNzMtcHJpdmF0ZS1lcXVpdHktc3RvY2tzLWFyZS1jaGVhcC1mb3ItZ29vZC1yZWFzb27SAQA?hl=en-US&gl=US&ceid=US%3Aen,0.0,0.51,0.49,0.7003
Hong Kong's Pamfleet Expands Team in Shanghai,2017-01-09 00:00:00,https://news.google.com/./articles/CBMiXWh0dHBzOi8vd3d3Lm1pbmd0aWFuZGkuY29tL3JlYWwtZXN0YXRlL3Blb3BsZS9hc2lhLXJlYWwtZXN0YXRlLXBlb3BsZS1pbi10aGUtbmV3cy0yMDE3LTAxLTA5L9IBAA?hl=en-US&gl=US&ceid=US%3Aen,0.0,0.735,0.265,0.2023
Neiman’s Officially Scraps IPO,2017-01-09 00:00:00,https://news.google.com/./articles/CBMiOmh0dHBzOi8vd3dkLmNvbS9mZWF0dXJlL25laW1hbi1tYXJjdXMtc2NyYXBzLWlwby0xMDczOTU3Mi_SAQA?hl=en-US&gl=US&ceid=US%3Aen,0.0,1.0,0.0,0.0
Venture capital investing down in 2016 despite highest fundraising ...,2017-01-11 00:00:00,https://news.google.com/./articles/CBMiiQFodHRwczovL3d3dy5waW9ubGluZS5jb20vYXJ0aWNsZS8yMDE3MDExMS9PTkxJTkUvMTcwMTE5OTU1L3ZlbnR1cmUtY2FwaXRhbC1pbnZlc3RpbmctZG93bi1pbi0yMDE2LWRlc3BpdGUtaGlnaGVzdC1mdW5kcmFpc2luZy1pbi0xMC15ZWFyc9IBAA?hl=en-US&gl=US&ceid=US%3Aen,0.0,0.5,0.5,0.7184
Activist investor takes stake in Advisory Board,2017-01-12 00:00:00,https://news.google.com/./articles/CBMiogFodHRwczovL3d3dy53YXNoaW5ndG9ucG9zdC5jb20vYnVzaW5lc3MvY2FwaXRhbGJ1c2luZXNzL2FjdGl2aXN0LWludmVzdG9yLXRha2VzLXN0YWtlLWluLWFkdmlzb3J5LWJvYXJkLzIwMTcvMDEvMTIvMDQwNTUyODItZDhlZC0xMWU2LTlmOWYtNWNkYjRiN2Y4ZGQ3X3N0b3J5Lmh0bWzSAQA?hl=en-US&gl=US&ceid=US%3Aen,0.0,1.0,0.0,0.0
