title,datetime,link,Negative,Neutral,Positive,Compound
Protestors Hang From US Bank Stadium Rafters During Vikings Game (Video),2017-01-01 00:00:00,https://news.google.com/./articles/CBMiTmh0dHBzOi8vd3d3LnRoZXdyYXAuY29tL3VzLWJhbmstc3RhZGl1bS1kYWtvdGEtYWNjZXNzLXBpcGVsaW5lLW5vZGFwbC12aWtpbmdzL9IBUmh0dHBzOi8vd3d3LnRoZXdyYXAuY29tL3VzLWJhbmstc3RhZGl1bS1kYWtvdGEtYWNjZXNzLXBpcGVsaW5lLW5vZGFwbC12aWtpbmdzL2FtcC8?hl=en-US&gl=US&ceid=US%3Aen,0.417,0.583,0.0,-0.7184
State audit questions Georgia Lottery Corporation business practices,2017-01-02 00:00:00,https://news.google.com/./articles/CBMiigFodHRwczovL3d3dy5vbmxpbmVhdGhlbnMuY29tL3N0b3J5L25ld3Mvc3RhdGUvMjAxNy8wMS8wMi9zdGF0ZS1hdWRpdC1xdWVzdGlvbnMtZ2VvcmdpYS1sb3R0ZXJ5LWNvcnBvcmF0aW9uLWJ1c2luZXNzLXByYWN0aWNlcy8xNTQ0MzM4MDAwNy_SAQA?hl=en-US&gl=US&ceid=US%3Aen,0.417,0.583,0.0,-0.7184
Heritage Square condo owners suing real estate investor,2017-01-03 00:00:00,https://news.google.com/./articles/CBMifWh0dHBzOi8vd3d3Lm9ubGluZWF0aGVucy5jb20vc3RvcnkvbmV3cy9zdGF0ZS8yMDE3LzAxLzAzL2hlcml0YWdlLXNxdWFyZS1jb25kby1vd25lcnMtc3VpbmctcmVhbC1lc3RhdGUtaW52ZXN0b3IvMTU0NDMyNjkwMDcv0gEA?hl=en-US&gl=US&ceid=US%3Aen,0.417,0.583,0.0,-0.7184
Rachelle Crupi Promoted to President at Bank of Nevada,2017-01-03 00:00:00,https://news.google.com/./articles/CBMiWmh0dHBzOi8vbmV2YWRhYnVzaW5lc3MuY29tLzIwMTcvMDEvcmFjaGVsbGUtY3J1cGktcHJvbW90ZWQtdG8tcHJlc2lkZW50LWF0LWJhbmstb2YtbmV2YWRhL9IBAA?hl=en-US&gl=US&ceid=US%3Aen,0.0,0.543,0.457,0.6369
‘Pirates’ Pair Joachim Rønning & Jerry Bruckheimer Reunite On Paramount Sci-Fi Pitch ‘Origin’,2017-01-03 00:00:00,https://news.google.com/./articles/CBMigQFodHRwczovL2RlYWRsaW5lLmNvbS8yMDE3LzAxL2pvYWNoaW0tcm9ubmluZy1qZXJyeS1icnVja2hlaW1lci1vcmlnaW4tcGFyYW1vdW50LXNjaS1maS1waXRjaC1waXJhdGVzLW9mLXRoZS1jYXJpYmJlYW4tMTIwMTg3ODA4MS_SAYUBaHR0cHM6Ly9kZWFkbGluZS5jb20vMjAxNy8wMS9qb2FjaGltLXJvbm5pbmctamVycnktYnJ1Y2toZWltZXItb3JpZ2luLXBhcmFtb3VudC1zY2ktZmktcGl0Y2gtcGlyYXRlcy1vZi10aGUtY2FyaWJiZWFuLTEyMDE4NzgwODEvYW1wLw?hl=en-US&gl=US&ceid=US%3Aen,0.0,1.0,0.0,0.0
"Rachel McAdams, Jason Bateman Team for New Line Comedy ‘Game Night’",2017-01-04 00:00:00,https://news.google.com/./articles/CBMieGh0dHBzOi8vd3d3LmhvbGx5d29vZHJlcG9ydGVyLmNvbS9uZXdzL2dlbmVyYWwtbmV3cy9yYWNoZWwtbWNhZGFtcy1qYXNvbi1iYXRlbWFuLXRlYW0tbmV3LWxpbmUtY29tZWR5LWdhbWUtbmlnaHQtOTYwNzA2L9IBfGh0dHBzOi8vd3d3LmhvbGx5d29vZHJlcG9ydGVyLmNvbS9uZXdzL2dlbmVyYWwtbmV3cy9yYWNoZWwtbWNhZGFtcy1qYXNvbi1iYXRlbWFuLXRlYW0tbmV3LWxpbmUtY29tZWR5LWdhbWUtbmlnaHQtOTYwNzA2L2FtcC8?hl=en-US&gl=US&ceid=US%3Aen,0.0,0.692,0.308,0.6124
True Entertainment & Original Media Reality Production Companies To Merge,2017-01-04 00:00:00,https://news.google.com/./articles/CBMinQFodHRwczovL2RlYWRsaW5lLmNvbS8yMDE3LzAxL3JlYWwtaG91c2V3aXZlcy1vZi1hdGxhbnRhLWluay1tYXN0ZXItcHJvZHVjZXJzLWZvcm0tdHJ1bHktb3JpZ2luYWwtcHJvZHVjdGlvbi1jb21wYW55LWdsZW5kYS1oZXJzaC1zdGV2ZW4td2VpbnN0b2NrLTEyMDE4Nzg2MTAv0gGhAWh0dHBzOi8vZGVhZGxpbmUuY29tLzIwMTcvMDEvcmVhbC1ob3VzZXdpdmVzLW9mLWF0bGFudGEtaW5rLW1hc3Rlci1wcm9kdWNlcnMtZm9ybS10cnVseS1vcmlnaW5hbC1wcm9kdWN0aW9uLWNvbXBhbnktZ2xlbmRhLWhlcnNoLXN0ZXZlbi13ZWluc3RvY2stMTIwMTg3ODYxMC9hbXAv?hl=en-US&gl=US&ceid=US%3Aen,0.0,0.281,0.719,0.93
10 Most Infamous Lip Sync Incidents in Pop History: Where Does Mariah Carey Rank?,2017-01-04 00:00:00,https://news.google.com/./articles/CBMicmh0dHBzOi8vd3d3LmhvbGx5d29vZHJlcG9ydGVyLmNvbS9uZXdzL2dlbmVyYWwtbmV3cy9tYXJpYWgtY2FyZXktOS1pbmZhbW91cy1saXAtc3luYy1pbmNpZGVudHMtcG9wLWhpc3RvcnktOTYwNzU5L9IBdmh0dHBzOi8vd3d3LmhvbGx5d29vZHJlcG9ydGVyLmNvbS9uZXdzL2dlbmVyYWwtbmV3cy9tYXJpYWgtY2FyZXktOS1pbmZhbW91cy1saXAtc3luYy1pbmNpZGVudHMtcG9wLWhpc3RvcnktOTYwNzU5L2FtcC8?hl=en-US&gl=US&ceid=US%3Aen,0.385,0.615,0.0,-0.7184
PIC completes 190 million sterling buyout for GKN Group Pension ...,2017-01-05 00:00:00,https://news.google.com/./articles/CBMiQGh0dHBzOi8vd3d3LnJldXRlcnMuY29tL2FydGljbGUvdWstZ2tuLXBlbnNpb24tcGljLWlkVUtLQk4xNFAwVVTSAQA?hl=en-US&gl=US&ceid=US%3Aen,0.0,1.0,0.0,0.0
BRIEF-China CITIC Bank gets regulator's approval to set up direct ...,2017-01-05 00:00:00,https://news.google.com/./articles/CBMiLWh0dHBzOi8vd3d3LnJldXRlcnMuY29tL2FydGljbGUvaWRVU0w0TjFFVjNCM9IBAA?hl=en-US&gl=US&ceid=US%3Aen,0.0,0.606,0.394,0.7351
